;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133
10337;9171988;-5431.88;-5018.0;-4424.0;4500.0;5000.0;4900.0;53.74;35.74;511.74;0.0;0.0;0.0;22131.22;3098.72;10667.94;22131.22;3098.72;10667.94;17;12;13;1.0;1.0;1.0;41.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;7.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.38;0.0;0.0;318.61;318.61;318.61;0.0;0.0;0.0;9876.91;8921.08;9876.91;9876.91;8921.08;9876.91;1.0;0.0;0.0;1.0;1.0;1.0;1
10338;8538672;-1609.05;-5214.0;-4999.0;5559.94;4609.94;4609.94;5611.29;5007.23;4618.17;0.0;0.0;0.0;21866.03;120406.0;33302.83;21866.03;120406.0;33302.83;4;8;4;1.0;1.0;1.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;8.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10339;10027810;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;1.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;5.0;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.23;0.0;0.0;52.47;52.47;52.47;0.0;0.0;0.0;1626.57;1469.16;1626.57;1626.57;1469.16;1626.57;1.0;0.0;0.0;1.0;1.0;1.0;1
10340;10395907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;1.0;41.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1;-1.0;5.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.0;0.0;97.49;97.49;97.49;0.0;0.0;0.0;3022.19;2729.72;3022.19;3022.19;2729.72;3022.19;1.0;0.0;0.0;1.0;1.0;1.0;1
10341;5769495;-5599.0;-5983.0;-8171.0;6132.42;5936.0;10936.0;5892.76;5845.76;8610.76;0.0;0.0;0.0;199989.72;146303.28;235302.56;199989.72;146303.28;235302.56;11;13;15;1.0;1.0;1.0;50.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;12.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10342;12824007;0.0;-3715.0;-15915.0;0.0;22779.57;5574.06;0.0;19064.57;8723.63;0.0;0.0;0.0;0.0;64623.71;341799.45;0.0;64623.71;341799.45;0;4;12;0.064516129032258;1.0;1.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;1.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10343;7253055;-4500.0;-500.0;-4000.0;3005.56;3569.48;2700.0;15012.56;18082.04;16782.04;0.0;0.0;0.0;435167.04;417627.66;518043.24;435167.04;417627.66;518043.24;7;6;4;1.0;1.0;1.0;42.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;12.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31;0.0;0.0;71.64;71.64;71.64;0.0;0.0;0.0;2220.84;2005.92;2220.84;2220.84;2005.92;2220.84;1.0;0.0;0.0;1.0;1.0;1.0;1
10344;8291271;-4000.0;-3391.5;-3349.0;4108.44;3351.44;3681.44;147.75;107.69;440.13;0.0;0.0;0.0;1829.37;9436.82;8805.59;1829.37;9436.82;8805.59;4;4;5;1.0;1.0;1.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;8.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;-3500.0;-600.0;-3600.0;4000.0;3300.0;3300.0;600.06;3300.06;3000.06;0.0;0.0;0.0;10501.86;8901.68;16201.86;10501.86;8901.68;16201.86;5.0;4.0;4.0;1.0;1.0;1.0;1
10345;9094118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;1.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;7.0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;0.0;0.0;-2150.0;-1900.0;-3150.0;1900.0;2110.0;3577.0;1.18;211.18;638.18;0.0;0.0;0.0;436.58;5513.04;8325.58;436.58;5513.04;8325.58;19.0;13.0;18.0;1.0;1.0;1.0;1
10346;4695930;-5855.22;-7300.0;-11016.25;8912.99;7767.99;10277.99;3058.71;3526.7;2788.44;-203.52;0.0;0.0;4661.15;14391.87;32898.91;4457.63;14391.87;32898.91;21;10;25;0.8387096774193549;1.0;1.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;14.0;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;-725.0;0.0;0.0;17.81;0.0;597.0;27.25;27.25;624.25;0.0;0.0;0.0;8644.75;763.0;3829.75;8644.75;763.0;3829.75;5.0;0.0;1.0;1.0;1.0;1.0;1
10347;9482279;-625.7;-3801.0;-10200.0;0.0;80001.0;0.0;888.71;77088.71;66888.71;0.0;0.0;0.0;33279.11;802483.88;2154550.01;33279.11;802483.88;2154550.01;5;4;7;1.0;1.0;1.0;55.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;6.0;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10348;4271632;-3989.0;-7776.0;-2350.0;3998.7;7698.7;5165.67;131.71;54.41;2870.08;0.0;0.0;0.0;11897.41;19083.28;30466.67;11897.41;19083.28;30466.67;11;17;14;1.0;1.0;1.0;64.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;15.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10349;5310218;-3792.0;-4771.9;-24920.0;5041.58;4582.58;27521.24;4563.73;4374.41;6975.65;0.0;0.0;0.0;78076.23;58344.82;167178.77;78076.23;58344.82;167178.77;11;23;48;1.0;1.0;1.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;13.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;-74.0;0.0;0.0;74.83;0.0;20000.0;20000.91;20000.91;40000.91;0.0;0.0;0.0;620472.21;560025.48;1145028.21;620472.21;560025.48;1145028.21;2.0;0.0;5.0;1.0;1.0;1.0;1
10350;6220720;0.0;0.0;-3000.0;3680.0;4100.0;3800.0;5058.34;9158.34;9958.34;0.0;0.0;0.0;55128.54;145733.52;278908.54;55128.54;145733.52;278908.54;2;1;2;1.0;1.0;1.0;56.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;16.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.27;0.0;0.0;291.64;291.64;291.64;0.0;0.0;0.0;9040.84;8165.92;9040.84;9040.84;8165.92;9040.84;1.0;0.0;0.0;1.0;1.0;1.0;1
10351;12085917;-25.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;1.0;1.0;1.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;3.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1
10352;4929433;-1476.64;-3990.64;-2440.64;6557.0;0.0;3358.0;11321.92;7331.28;8248.64;0.0;0.0;0.0;256557.36;247929.04;260411.04;256557.36;247929.04;260411.04;5;4;4;1.0;1.0;1.0;60.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;14.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10353;7021809;-3861.71;-8089.93;-5027.0;4451.54;8978.71;3188.71;20839.13;21727.91;19889.62;0.0;0.0;0.0;634298.91;611311.13;635018.05;634298.91;611311.13;635018.05;12;14;10;1.0;1.0;1.0;51.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;126.0;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;-6000.0;0.0;0.0;75.22;0.0;0.0;22368.01;22368.01;22368.01;0.0;0.0;0.0;727408.31;626304.28;693408.31;727408.31;626304.28;693408.31;3.0;0.0;0.0;1.0;1.0;1.0;1
10354;9093067;-5092.0;-490.0;-6369.0;5110.0;3238.0;3243.0;553.1;3301.1;175.1;0.0;0.0;0.0;5666.1;14894.8;81074.1;5666.1;14894.8;81074.1;12;6;8;1.0;1.0;1.0;27.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;7.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;-3653.0;-200.0;-60.0;3049.76;0.0;5800.0;17000.42;16800.42;22540.42;0.0;0.0;0.0;480767.02;475611.76;553953.02;480767.02;475611.76;553953.02;6.0;1.0;4.0;1.0;1.0;1.0;1
10355;5348495;-2400.0;-2000.0;-2000.0;3450.0;4050.0;3930.0;53513.63;55563.63;57493.63;0.0;0.0;0.0;1597772.53;1456981.64;1718932.53;1597772.53;1456981.64;1718932.53;4;3;6;1.0;1.0;1.0;53.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1;-1.0;126.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10356;10459904;-5358.3;-3584.0;-4264.0;8955.27;4145.93;4435.1;5199.73;5761.66;5932.76;0.0;0.0;0.0;83917.7;83160.37;105008.86;83917.7;83160.37;105008.86;29;17;18;1.0;1.0;1.0;27.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1;-1.0;4.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;8.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10357;8572628;-2700.0;-3106.0;-4006.0;4112.0;1453.0;6875.0;1741.98;88.98;2957.98;0.0;0.0;0.0;36549.38;27920.44;35175.38;36549.38;27920.44;35175.38;10;11;15;1.0;1.0;1.0;36.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;10.0;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36;0.0;0.0;84.46;84.46;84.46;0.0;0.0;0.0;2618.26;2364.88;2618.26;2618.26;2364.88;2618.26;1.0;0.0;0.0;1.0;1.0;1.0;1
10358;11764269;-500.0;-2701.0;-5966.0;500.0;44655.0;500.0;547.81;42501.81;37035.81;0.0;0.0;0.0;2982.11;129742.68;1259212.11;2982.11;129742.68;1259212.11;2;11;11;1.0;1.0;1.0;63.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;2.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10359;9047737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;1.0;36.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;12.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10360;10741378;-6500.0;-6459.0;-1044.0;8800.0;4084.13;1200.0;2373.64;-1.23;154.77;0.0;-1.23;-20.91;83082.84;25827.05;9562.78;83082.84;25825.82;9541.87;7;10;3;1.0;0.9642857142857144;0.4516129032258064;25.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;4.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10361;9586375;-1060.0;-13000.0;-4575.0;3500.0;3608.87;3500.0;36333.32;26942.19;25867.19;0.0;0.0;0.0;1042832.92;746357.14;761057.89;1042832.92;746357.14;761057.89;3;5;6;1.0;1.0;1.0;40.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;12.0;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
10362;9236210;-912.0;-2984.5;-4349.0;2837.0;4498.0;11203.0;1985.76;3499.26;10353.26;0.0;0.0;0.0;51383.56;99504.28;197448.06;51383.56;99504.28;197448.06;6;17;21;1.0;1.0;1.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;8.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-700.0;0.0;-5000.0;33.32;0.0;0.0;5157.71;5157.71;157.71;0.0;0.0;0.0;159889.01;144415.88;89889.01;159889.01;144415.88;89889.01;2.0;0.0;1.0;1.0;1.0;1.0;1
